Orden;Material;Documento material;Descripción material;Ctd.en UM base y signo +/-;Impte.mon.local;Clase de movimiento;Fecha de documento;Fecha contabiliz.;Almacén;Ind.movim.mercancías;Centro;Pos.documento mat.;Lote;Indicador Debe/Haber;Moneda;Reserva
1082987;11001135;4916459640;MARINADO PICANTE CJX25UN;85;2.425.142;261;19/5/2026;19/5/2026;1001;1;B010;1;2604291026;H;COP;1948298
1082987;11001135;4916459640;MARINADO PICANTE CJX25UN;25;713.277;261;19/5/2026;19/5/2026;1001;1;B010;2;2604291046;H;COP;1948298
1082987;12002532;4916458323;ALAS CORTADAS POLLO;1.403,700;14.912.909;261;19/5/2026;19/5/2026;1001;1;B010;1;2605190160;H;COP;1948298
1082987;12002532;4916458989;ALAS CORTADAS POLLO;607,100;6.449.830;261;19/5/2026;19/5/2026;1001;1;B010;1;2605190160;H;COP;1948298
1082987;12002532;4916459024;ALAS CORTADAS POLLO;490,800;5.214.259;261;19/5/2026;19/5/2026;1001;1;B010;1;2605160083;H;COP;1948298
1082987;18001585;4916458068;BOLSA FUNDA BTOX10BOLX100UN;31;6.667;261;19/5/2026;19/5/2026;1001;1;B010;4;2604151095;H;COP;1948298
1082987;18001585;4916459584;BOLSA FUNDA BTOX10BOLX100UN;77;16.559;261;19/5/2026;19/5/2026;1001;1;B010;3;2604151095;H;COP;1948298
1082987;18001585;4916459640;BOLSA FUNDA BTOX10BOLX100UN;110;23.656;261;19/5/2026;19/5/2026;1001;1;B010;4;2604151095;H;COP;1948298
1082987;18001586;4916458068;BOLSA FUELLE  BTOX50BOLX100UN;191;10.486;261;19/5/2026;19/5/2026;1001;1;B010;3;2604291357;H;COP;1948298
1082987;18001586;4916459584;BOLSA FUELLE  BTOX50BOLX100UN;472;25.914;261;19/5/2026;19/5/2026;1001;1;B010;2;2604291357;H;COP;1948298
1082987;18001586;4916459640;BOLSA FUELLE  BTOX50BOLX100UN;1.100;60.393;261;19/5/2026;19/5/2026;1001;1;B010;3;2604291357;H;COP;1948298
1082987;18001602;4916456071;ETIQUETA TERMICA CJX4ROLX2605UN;300;14.400;261;19/5/2026;19/5/2026;1001;1;B010;1;2604241568;H;COP;1948298
1082987;18001602;4916456093;ETIQUETA TERMICA CJX4ROLX2605UN;300;14.400;261;19/5/2026;19/5/2026;1001;1;B010;1;2604241568;H;COP;1948298
1082987;18001602;4916456770;ETIQUETA TERMICA CJX4ROLX2605UN;300;14.400;261;19/5/2026;19/5/2026;1001;1;B010;1;2604241568;H;COP;1948298
1082987;18001602;4916456772;ETIQUETA TERMICA CJX4ROLX2605UN;300;14.400;261;19/5/2026;19/5/2026;1001;1;B010;1;2604241568;H;COP;1948298
1082987;18001602;4916457034;ETIQUETA TERMICA CJX4ROLX2605UN;300;14.400;261;19/5/2026;19/5/2026;1001;1;B010;1;2604241568;H;COP;1948298
1082987;18001602;4916457036;ETIQUETA TERMICA CJX4ROLX2605UN;300;14.400;261;19/5/2026;19/5/2026;1001;1;B010;1;2604241568;H;COP;1948298
1082987;18001602;4916459351;ETIQUETA TERMICA CJX4ROLX2605UN;300;14.400;261;19/5/2026;19/5/2026;1001;1;B010;1;2604241568;H;COP;1948298
1082987;18001602;4916459454;ETIQUETA TERMICA CJX4ROLX2605UN;300;14.400;261;19/5/2026;19/5/2026;1001;1;B010;1;2604241568;H;COP;1948298
1082987;18001602;4916459555;ETIQUETA TERMICA CJX4ROLX2605UN;1;48;261;19/5/2026;19/5/2026;1001;1;B010;1;2604241568;H;COP;1948298
1082987;18001612;4916459584;CINTA DE RESINA 110*450M ROLX45000CM;5.735;0;261;19/5/2026;19/5/2026;1001;1;B010;4;2603311297;H;COP;1948298
1082987;18001612;4916459640;CINTA DE RESINA 110*450M ROLX45000CM;3.245,800;0;261;19/5/2026;19/5/2026;1001;1;B010;5;2603311297;H;COP;1948298
1082987;14002429;4916458068;ALAS HOT WINGS BOL(40UN);-465;-7.320.495;101;19/5/2026;19/5/2026;1001;4;B010;1;2605190606;S;COP;0
1082987;14002429;4916459584;ALAS HOT WINGS BOL(40UN);-1.147;-18.057.221;101;19/5/2026;19/5/2026;1001;4;B010;1;2605190606;S;COP;0
1082990;11000561;4916460836;TOMATE;242,400;1.175.640;261;20/5/2026;20/5/2026;1002;1;B010;1;2605160477;H;COP;1948505
1082990;11000561;4916461184;TOMATE;121,200;587.820;261;20/5/2026;20/5/2026;1002;1;B010;1;2605160477;H;COP;1948505
1082990;11000561;4916461363;TOMATE;36,400;176.540;261;20/5/2026;20/5/2026;1002;1;B010;1;2605160477;H;COP;1948505
1082990;18001591;4916461468;BOLSA ENSALADA IMPRESA BTOX10BOLX100UN;80;24.336;261;20/5/2026;20/5/2026;1002;1;B010;1;2604221468;H;COP;1948505
1082990;18001596;4916458374;ETIQUETA COLORES CJX6ROLX3800UN;81;8.099;261;19/5/2026;19/5/2026;1002;1;B010;1;2404011303;H;COP;1948505
1082990;18001596;4916458388;ETIQUETA COLORES CJX6ROLX3800UN;20;2.000;261;19/5/2026;19/5/2026;1002;1;B010;1;2404011303;H;COP;1948505
1082990;18001596;4916461160;ETIQUETA COLORES CJX6ROLX3800UN;3;300;261;20/5/2026;20/5/2026;1002;1;B010;1;2404011303;H;COP;1948505
1082990;18001596;4916461468;ETIQUETA COLORES CJX6ROLX3800UN;216;21.598;261;20/5/2026;20/5/2026;1002;1;B010;3;2404011303;H;COP;1948505
1082990;18001612;4916461468;CINTA DE RESINA 110*450M ROLX45000CM;1,430;0;261;20/5/2026;20/5/2026;1002;1;B010;2;2603311297;H;COP;1948505
1082990;18001590;4916461468;BOLSA FUNDA PERFORADA BTOX10BOLX100UN;10;2.228;261;20/5/2026;20/5/2026;1001;2;B010;4;2604291332;H;COP;0
1082990;14002424;5001987490;TOMATE PROCESADO BOL(5KG);-80;-2.179.760;101;20/5/2026;20/5/2026;1002;4;B010;1;2605190849;S;COP;0
1082991;11000312;4916460834;LECHUGA (REPOLLO);607;1.543.025;261;20/5/2026;20/5/2026;1002;1;B010;1;2605160475;H;COP;1948514
1082991;11000312;4916461339;LECHUGA (REPOLLO);15,100;38.385;261;20/5/2026;20/5/2026;1002;1;B010;2;2605160475;H;COP;1948514
1082991;18001585;4916461442;BOLSA FUNDA BTOX10BOLX100UN;23;4.946;261;20/5/2026;20/5/2026;1001;1;B010;2;2604151095;H;COP;1948514
1082991;18001589;4916461339;BOLSA PARA GRANOS BTOX2500UN;144;19.774;261;20/5/2026;20/5/2026;1002;1;B010;3;2512110142;H;COP;1948514
1082991;18001589;4916461442;BOLSA PARA GRANOS BTOX2500UN;203;27.876;261;20/5/2026;20/5/2026;1002;1;B010;1;2512110142;H;COP;1948514
1082991;18001596;4916458403;ETIQUETA COLORES CJX6ROLX3800UN;200;19.998;261;19/5/2026;19/5/2026;1002;1;B010;1;2404011303;H;COP;1948514
1082991;18001596;4916458407;ETIQUETA COLORES CJX6ROLX3800UN;120;11.999;261;19/5/2026;19/5/2026;1002;1;B010;1;2404011303;H;COP;1948514
1082991;18001596;4916458962;ETIQUETA COLORES CJX6ROLX3800UN;1;100;261;19/5/2026;19/5/2026;1002;1;B010;1;2404011303;H;COP;1948514
1082991;18001596;4916461117;ETIQUETA COLORES CJX6ROLX3800UN;32;3.200;261;20/5/2026;20/5/2026;1002;1;B010;1;2404011303;H;COP;1948514
1082991;18001596;4916461144;ETIQUETA COLORES CJX6ROLX3800UN;10;1.000;261;20/5/2026;20/5/2026;1002;1;B010;1;2404011303;H;COP;1948514
1082991;18001596;4916461442;ETIQUETA COLORES CJX6ROLX3800UN;320;31.997;261;20/5/2026;20/5/2026;1002;1;B010;4;2404011303;H;COP;1948514
1082991;18001612;4916461442;CINTA DE RESINA 110*450M ROLX45000CM;6.000;0;261;20/5/2026;20/5/2026;1002;1;B010;3;2603311297;H;COP;1948514
1082991;11001377;4916461339;HIELO BOL(12KG);50;350.000;261;20/5/2026;20/5/2026;1002;2;B010;4;2605121356;H;COP;0
1082991;11001377;4916461520;HIELO BOL(12KG);50;350.000;261;20/5/2026;20/5/2026;1002;2;B010;1;2605141516;H;COP;0
1082991;11001377;4916461610;HIELO BOL(12KG);80;560.000;261;20/5/2026;20/5/2026;1002;2;B010;1;2605141516;H;COP;0
1082991;11001377;4916508073;HIELO BOL(12KG);-80;-560.000;262;22/5/2026;22/5/2026;1002;2;B010;1;2605141516;S;COP;0
1082991;11001377;4916508076;HIELO BOL(12KG);50;350.000;261;22/5/2026;22/5/2026;1002;2;B010;1;2605141516;H;COP;0
1082991;11001377;4916508079;HIELO BOL(12KG);-50;-350.000;262;22/5/2026;22/5/2026;1002;2;B010;1;2605141516;S;COP;0
1082991;14002428;4916461339;LECHUGA BATAVIA PROCESADA BOL(1KG);-344;-2.713.472;101;20/5/2026;20/5/2026;1002;4;B010;1;2605190851;S;COP;0
1082992;12002545;4916461432;ADEREZO PARA ENSALADA DE COL;15,800;211.009;261;20/5/2026;20/5/2026;1002;1;B010;1;2605181543;H;COP;1948519
1082992;12002545;4916461521;ADEREZO PARA ENSALADA DE COL;237;3.165.135;261;20/5/2026;20/5/2026;1002;1;B010;1;2605190954;H;COP;1948519
1082992;12002549;4916460831;VERDURAS PARA ENSALADA DE COL;817;3.687.121;261;20/5/2026;20/5/2026;1002;1;B010;1;2605190953;H;COP;1948519
1082992;18001591;4916461476;BOLSA ENSALADA IMPRESA BTOX10BOLX100UN;565;171.876;261;20/5/2026;20/5/2026;1002;1;B010;1;2604221468;H;COP;1948519
1082992;18001602;4916458422;ETIQUETA TERMICA CJX4ROLX2605UN;200;9.600;261;19/5/2026;19/5/2026;1002;1;B010;1;2604241568;H;COP;1948519
1082992;18001602;4916458426;ETIQUETA TERMICA CJX4ROLX2605UN;200;9.600;261;19/5/2026;19/5/2026;1002;1;B010;1;2604241568;H;COP;1948519
1082992;18001602;4916458430;ETIQUETA TERMICA CJX4ROLX2605UN;180;8.640;261;19/5/2026;19/5/2026;1002;1;B010;1;2604241568;H;COP;1948519
1082992;18001602;4916458891;ETIQUETA TERMICA CJX4ROLX2605UN;180;8.640;261;19/5/2026;19/5/2026;1002;1;B010;1;2604241568;H;COP;1948519
1082992;18001602;4916461476;ETIQUETA TERMICA CJX4ROLX2605UN;550;26.400;261;20/5/2026;20/5/2026;1002;1;B010;3;2604241568;H;COP;1948519
1082992;18001612;4916461476;CINTA DE RESINA 110*450M ROLX45000CM;8.268;0;261;20/5/2026;20/5/2026;1002;1;B010;2;2603311297;H;COP;1948519
1082992;14002432;5001987479;ENSALADA COL BOL(2KG);-565;-8.312.280;101;20/5/2026;20/5/2026;1002;4;B010;1;2605190853;S;COP;0
1082993;11001129;4916459628;GALLETA OREO CJX648UN;12.960;2.099.172;261;19/5/2026;19/5/2026;1008;1;B010;3;2604161333;H;COP;1948529
1082993;18001591;4916459628;BOLSA ENSALADA IMPRESA BTOX10BOLX100UN;25;7.605;261;19/5/2026;19/5/2026;1008;1;B010;2;2604221468;H;COP;1948529
1082993;18001602;4916458470;ETIQUETA TERMICA CJX4ROLX2605UN;25;1.200;261;19/5/2026;19/5/2026;1008;1;B010;1;2604290726;H;COP;1948529
1082993;18001602;4916459439;ETIQUETA TERMICA CJX4ROLX2605UN;5;240;261;19/5/2026;19/5/2026;1008;1;B010;1;2604290726;H;COP;1948529
1082993;18001602;4916459628;ETIQUETA TERMICA CJX4ROLX2605UN;25;1.200;261;19/5/2026;19/5/2026;1008;1;B010;5;2604290726;H;COP;1948529
1082993;18001612;4916459628;CINTA DE RESINA 110*450M ROLX45000CM;300;0;261;19/5/2026;19/5/2026;1008;1;B010;4;2603311297;H;COP;1948529
1082993;12002544;4916459628;GALLETA TRITURADA;-117,520;-2.442.418;101;19/5/2026;19/5/2026;1008;4;B010;1;2605190855;S;COP;0
1082994;11000096;4916461375;CEBOLLA;10,887;26.673;261;20/5/2026;20/5/2026;1002;1;B010;4;2605150473;H;COP;1948678
1082994;11000096;4916461394;CEBOLLA;0,700;1.715;261;20/5/2026;20/5/2026;1002;1;B010;1;2605150473;H;COP;1948678
1082994;11000143;4916460460;COL REPOLLO;727,200;1.399.209;261;19/5/2026;19/5/2026;1002;1;B010;1;2605160476;H;COP;1948678
1082994;11000143;4916461375;COL REPOLLO;40,100;77.157;261;20/5/2026;20/5/2026;1002;1;B010;1;2605160476;H;COP;1948678
1082994;11000285;4916460467;HOJAS VERDES DE COL;21,200;48.760;261;19/5/2026;19/5/2026;1002;1;B010;1;2605190397;H;COP;1948678
1082994;11000285;4916461375;HOJAS VERDES DE COL;25,359;58.326;261;20/5/2026;20/5/2026;1002;1;B010;5;2605190397;H;COP;1948678
1082994;11000285;4916461394;HOJAS VERDES DE COL;-23,760;-54.645;262;20/5/2026;20/5/2026;1002;1;B010;2;2605190397;S;COP;1948678
1082994;11000624;4916461375;ZANAHORIA;13;31.200;261;20/5/2026;20/5/2026;1002;1;B010;2;2605160469;H;COP;1948678
1082994;11000624;4916461375;ZANAHORIA;5,326;12.782;261;20/5/2026;20/5/2026;1002;1;B010;3;2605190392;H;COP;1948678
1082994;11000624;4916461410;ZANAHORIA;-0,235;-564;262;20/5/2026;20/5/2026;1002;1;B010;1;2605190392;S;COP;1948678
1082994;18001591;4916461569;BOLSA ENSALADA IMPRESA BTOX10BOLX100UN;32;9.735;261;20/5/2026;20/5/2026;1002;1;B010;1;2604221468;H;COP;1948678
1082994;18001596;4916460473;ETIQUETA COLORES CJX6ROLX3800UN;1;100;261;19/5/2026;19/5/2026;1002;1;B010;1;2404011303;H;COP;1948678
1082994;18001596;4916461375;ETIQUETA COLORES CJX6ROLX3800UN;33;3.300;261;20/5/2026;20/5/2026;1002;1;B010;7;2404011303;H;COP;1948678
1082994;18001612;4916461375;CINTA DE RESINA 110*450M ROLX45000CM;160,064;0;261;20/5/2026;20/5/2026;1002;1;B010;6;2603311297;H;COP;1948678
1082994;11001377;4916461512;HIELO BOL(12KG);100;700.000;261;20/5/2026;20/5/2026;1002;2;B010;1;2605121356;H;COP;0
1082994;11001377;4916461596;HIELO BOL(12KG);80;560.000;261;20/5/2026;20/5/2026;1002;2;B010;1;2605141516;H;COP;0
1082994;12002518;5001987413;MIX VERDURAS ENSALADA;-771,500;-2.874.609;101;19/5/2026;19/5/2026;1002;4;B010;1;2605190952;S;COP;0
1082995;12002518;4916460827;MIX VERDURAS ENSALADA;771,500;2.874.609;261;20/5/2026;20/5/2026;1002;1;B010;1;2605190952;H;COP;1948679
1082995;18001596;4916460476;ETIQUETA COLORES CJX6ROLX3800UN;1;100;261;19/5/2026;19/5/2026;1002;1;B010;1;2404011303;H;COP;1948679
1082995;18001596;4916460731;ETIQUETA COLORES CJX6ROLX3800UN;1;100;261;20/5/2026;20/5/2026;1002;1;B010;1;2404011303;H;COP;1948679
1082995;18001596;4916460732;ETIQUETA COLORES CJX6ROLX3800UN;1;100;261;20/5/2026;20/5/2026;1002;1;B010;1;2404011303;H;COP;1948679
1082995;18001596;4916460823;ETIQUETA COLORES CJX6ROLX3800UN;1;100;261;20/5/2026;20/5/2026;1002;1;B010;1;2404011303;H;COP;1948679
1082995;18001596;4916461314;ETIQUETA COLORES CJX6ROLX3800UN;9;900;261;20/5/2026;20/5/2026;1002;1;B010;2;2404011303;H;COP;1948679
1082995;18001612;4916461314;CINTA DE RESINA 110*450M ROLX45000CM;42,506;0;261;20/5/2026;20/5/2026;1002;1;B010;1;2603311297;H;COP;1948679
1082995;11001377;4916461314;HIELO BOL(12KG);50;350.000;261;20/5/2026;20/5/2026;1002;2;B010;3;2605121356;H;COP;0
1082995;11001377;4916461598;HIELO BOL(12KG);40;280.000;261;20/5/2026;20/5/2026;1002;2;B010;1;2605141516;H;COP;0
1082995;12002549;5001987419;VERDURAS PARA ENSALADA DE COL;-1;-4.513;101;20/5/2026;20/5/2026;1002;4;B010;1;2605190953;S;COP;0
1082995;12002549;5001987420;VERDURAS PARA ENSALADA DE COL;-1;-4.513;101;20/5/2026;20/5/2026;1002;4;B010;1;2605190953;S;COP;0
1082995;12002549;5001987421;VERDURAS PARA ENSALADA DE COL;-815;-3.678.095;101;20/5/2026;20/5/2026;1002;4;B010;1;2605190953;S;COP;0
1082996;12000496;4916508014;MIX ADEREZO ENSALADA;379,200;4.118.870;261;22/5/2026;22/5/2026;1003;1;B010;1;2605180823;H;COP;1948682
1082996;12000496;4916508018;MIX ADEREZO ENSALADA;-126,400;-1.372.957;262;22/5/2026;22/5/2026;1003;1;B010;1;2605210584;S;COP;1948682
1082996;18001596;4916460758;ETIQUETA COLORES CJX6ROLX3800UN;2;200;261;20/5/2026;20/5/2026;1002;1;B010;1;2404011303;H;COP;1948682
1082996;18001596;4916461227;ETIQUETA COLORES CJX6ROLX3800UN;32;3.200;261;20/5/2026;20/5/2026;1002;1;B010;3;2404011303;H;COP;1948682
1082996;18001612;4916461227;CINTA DE RESINA 110*450M ROLX45000CM;128;0;261;20/5/2026;20/5/2026;1002;1;B010;2;2603311297;H;COP;1948682
1082996;12002545;4916461227;ADEREZO PARA ENSALADA DE COL;-252,800;-3.376.144;101;20/5/2026;20/5/2026;1002;4;B010;1;2605190954;S;COP;0
1083010;12002546;4916462259;CAJA DE POLLO;158;1.376.338;261;20/5/2026;20/5/2026;1001;1;B010;1;2605130114;H;COP;1948841
1083010;12002546;4916462261;CAJA DE POLLO;165,200;1.439.057;261;20/5/2026;20/5/2026;1001;1;B010;1;2605130114;H;COP;1948841
1083010;12002546;4916462437;CAJA DE POLLO;157,600;1.372.854;261;20/5/2026;20/5/2026;1001;1;B010;1;2605130114;H;COP;1948841
1083010;12002546;4916462442;CAJA DE POLLO;172,200;1.500.034;261;20/5/2026;20/5/2026;1001;1;B010;1;2605130114;H;COP;1948841
1083010;12002546;4916462787;CAJA DE POLLO;176,800;1.540.105;261;20/5/2026;20/5/2026;1001;1;B010;1;2605130114;H;COP;1948841
1083010;12002546;4916463097;CAJA DE POLLO;180,900;1.575.820;261;20/5/2026;20/5/2026;1001;1;B010;1;2605130114;H;COP;1948841
1083010;12002546;4916464144;CAJA DE POLLO;158,900;1.384.178;261;20/5/2026;20/5/2026;1001;1;B010;1;2605130114;H;COP;1948841
1083010;12002546;4916464299;CAJA DE POLLO;47,900;417.257;261;20/5/2026;20/5/2026;1001;1;B010;1;2605130114;H;COP;1948841
1083010;12002546;4916465279;CAJA DE POLLO;160,800;1.400.729;261;20/5/2026;20/5/2026;1001;1;B010;1;2605140091;H;COP;1948841
1083010;12002546;4916465294;CAJA DE POLLO;158,900;1.384.178;261;20/5/2026;20/5/2026;1001;1;B010;1;2605140091;H;COP;1948841
1083010;12002546;4916467447;CAJA DE POLLO;141,300;1.230.864;261;20/5/2026;20/5/2026;1001;1;B010;1;2605150116;H;COP;1948841
1083010;12002546;4916467449;CAJA DE POLLO;149,100;1.298.810;261;20/5/2026;20/5/2026;1001;1;B010;1;2605150116;H;COP;1948841
1083010;12002546;4916468550;CAJA DE POLLO;174,900;1.523.554;261;20/5/2026;20/5/2026;1001;1;B010;1;2605150116;H;COP;1948841
1083010;12002546;4916468551;CAJA DE POLLO;156,900;1.366.756;261;20/5/2026;20/5/2026;1001;1;B010;1;2605150116;H;COP;1948841
1083010;12002546;4916468553;CAJA DE POLLO;165,600;1.442.542;261;20/5/2026;20/5/2026;1001;1;B010;1;2605150116;H;COP;1948841
1083010;12002546;4916469967;CAJA DE POLLO;159,800;1.392.018;261;20/5/2026;20/5/2026;1001;1;B010;1;2605150116;H;COP;1948841
1083010;12002546;4916469979;CAJA DE POLLO;160,900;1.401.600;261;20/5/2026;20/5/2026;1001;1;B010;1;2605150116;H;COP;1948841
1083010;12002546;4916470263;CAJA DE POLLO;173;1.507.003;261;20/5/2026;20/5/2026;1001;1;B010;1;2605150116;H;COP;1948841
1083010;12002546;4916470267;CAJA DE POLLO;168,900;1.471.288;261;20/5/2026;20/5/2026;1001;1;B010;1;2605150116;H;COP;1948841
1083010;12002546;4916470338;CAJA DE POLLO;161,200;1.404.213;261;20/5/2026;20/5/2026;1001;1;B010;1;2605150116;H;COP;1948841
1083010;12002546;4916470984;CAJA DE POLLO;165,300;1.439.928;261;20/5/2026;20/5/2026;1001;1;B010;1;2605150116;H;COP;1948841
1083010;12002546;4916470987;CAJA DE POLLO;164,100;1.429.475;261;20/5/2026;20/5/2026;1001;1;B010;1;2605150116;H;COP;1948841
1083010;12002546;4916472400;CAJA DE POLLO;175,300;1.527.038;261;20/5/2026;20/5/2026;1001;1;B010;1;2605160078;H;COP;1948841
1083010;12002546;4916472402;CAJA DE POLLO;124,300;1.082.777;261;20/5/2026;20/5/2026;1001;1;B010;1;2605160078;H;COP;1948841
1083010;12002546;4916472669;CAJA DE POLLO;165,300;1.439.928;261;20/5/2026;20/5/2026;1001;1;B010;1;2605160078;H;COP;1948841
1083010;12002546;4916473325;CAJA DE POLLO;168;1.463.448;261;20/5/2026;20/5/2026;1001;1;B010;1;2605160078;H;COP;1948841
1083010;12002546;4916473327;CAJA DE POLLO;175,800;1.531.394;261;20/5/2026;20/5/2026;1001;1;B010;1;2605160078;H;COP;1948841
1083010;12002546;4916473330;CAJA DE POLLO;158,100;1.377.209;261;20/5/2026;20/5/2026;1001;1;B010;1;2605160078;H;COP;1948841
1083010;12002546;4916474135;CAJA DE POLLO;142,300;1.239.575;261;20/5/2026;20/5/2026;1001;1;B010;1;2605140091;H;COP;1948841
1083010;12002546;4916474136;CAJA DE POLLO;169,500;1.476.515;261;20/5/2026;20/5/2026;1001;1;B010;1;2605140091;H;COP;1948841
1083010;12002546;4916494602;CAJA DE POLLO;100,100;871.971;261;22/5/2026;22/5/2026;1001;1;B010;1;2605130114;H;COP;1948841
1083010;12002546;4916494602;CAJA DE POLLO;369,400;3.217.844;261;22/5/2026;22/5/2026;1001;1;B010;2;2605140091;H;COP;1948841
1083010;13000367;4916463406;COSTILLA DE POLLO;-140;-182.000;531;20/5/2026;20/5/2026;1001;1;B010;1;2605200217;S;COP;1948841
1083010;13000367;4916466824;COSTILLA DE POLLO;-140;-182.000;531;20/5/2026;20/5/2026;1001;1;B010;1;2605200217;S;COP;1948841
1083010;13000367;4916466825;COSTILLA DE POLLO;-140;-182.000;531;20/5/2026;20/5/2026;1001;1;B010;1;2605200217;S;COP;1948841
1083010;13000367;4916468335;COSTILLA DE POLLO;-140;-182.000;531;20/5/2026;20/5/2026;1001;1;B010;1;2605200217;S;COP;1948841
1083010;13000367;4916468336;COSTILLA DE POLLO;-140;-182.000;531;20/5/2026;20/5/2026;1001;1;B010;1;2605200217;S;COP;1948841
1083010;13000367;4916472117;COSTILLA DE POLLO;-140;-182.000;531;20/5/2026;20/5/2026;1001;1;B010;1;2605200217;S;COP;1948841
1083010;13000367;4916472347;COSTILLA DE POLLO;-140;-182.000;531;20/5/2026;20/5/2026;1001;1;B010;1;2605200217;S;COP;1948841
1083010;13000367;4916473409;COSTILLA DE POLLO;-140;-182.000;531;20/5/2026;20/5/2026;1001;1;B010;1;2605200217;S;COP;1948841
1083010;13000367;4916474133;COSTILLA DE POLLO;-140;-182.000;531;20/5/2026;20/5/2026;1001;1;B010;1;2605200217;S;COP;1948841
1083010;13000367;4916474195;COSTILLA DE POLLO;-140;-182.000;531;20/5/2026;20/5/2026;1001;1;B010;1;2605200217;S;COP;1948841
1083010;13000367;4916474322;COSTILLA DE POLLO;-15,200;-19.760;531;20/5/2026;20/5/2026;1001;1;B010;1;2605200217;S;COP;1948841
1083010;13000367;4916474350;COSTILLA DE POLLO;-140;-182.000;531;20/5/2026;20/5/2026;1001;1;B010;1;2605200217;S;COP;1948841
1083010;13000367;4916474364;COSTILLA DE POLLO;-48,900;-63.570;531;20/5/2026;20/5/2026;1001;1;B010;1;2605200217;S;COP;1948841
1083010;13000369;4916468579;PIEL DE POLLO;-140;-98.000;531;20/5/2026;20/5/2026;1001;1;B010;1;2605200217;S;COP;1948841
1083010;13000369;4916472579;PIEL DE POLLO;-140;-98.000;531;20/5/2026;20/5/2026;1001;1;B010;1;2605200217;S;COP;1948841
1083010;13000369;4916474334;PIEL DE POLLO;-132,600;-92.820;531;20/5/2026;20/5/2026;1001;1;B010;1;2605200217;S;COP;1948841
1083010;18001585;4916494602;BOLSA FUNDA BTOX10BOLX100UN;125;26.950;261;22/5/2026;22/5/2026;1001;1;B010;3;2604151095;H;COP;1948841
1083010;18001596;4916462823;ETIQUETA COLORES CJX6ROLX3800UN;1;100;261;20/5/2026;20/5/2026;1001;1;B010;1;2404011303;H;COP;1948841
1083010;18001596;4916462930;ETIQUETA COLORES CJX6ROLX3800UN;1;100;261;20/5/2026;20/5/2026;1001;1;B010;1;2404011303;H;COP;1948841
1083010;18001596;4916463180;ETIQUETA COLORES CJX6ROLX3800UN;1;100;261;20/5/2026;20/5/2026;1001;1;B010;1;2404011303;H;COP;1948841
1083010;18001596;4916463405;ETIQUETA COLORES CJX6ROLX3800UN;1;100;261;20/5/2026;20/5/2026;1001;1;B010;1;2404011303;H;COP;1948841
1083010;18001596;4916463466;ETIQUETA COLORES CJX6ROLX3800UN;1;100;261;20/5/2026;20/5/2026;1001;1;B010;1;2404011303;H;COP;1948841
1083010;18001596;4916464649;ETIQUETA COLORES CJX6ROLX3800UN;1;100;261;20/5/2026;20/5/2026;1001;1;B010;1;2404011303;H;COP;1948841
1083010;18001596;4916464989;ETIQUETA COLORES CJX6ROLX3800UN;1;100;261;20/5/2026;20/5/2026;1001;1;B010;1;2404011303;H;COP;1948841
1083010;18001596;4916465995;ETIQUETA COLORES CJX6ROLX3800UN;1;100;261;20/5/2026;20/5/2026;1001;1;B010;1;2404011303;H;COP;1948841
1083010;18001596;4916466259;ETIQUETA COLORES CJX6ROLX3800UN;1;100;261;20/5/2026;20/5/2026;1001;1;B010;1;2404011303;H;COP;1948841
1083010;18001596;4916466490;ETIQUETA COLORES CJX6ROLX3800UN;1;100;261;20/5/2026;20/5/2026;1001;1;B010;1;2404011303;H;COP;1948841
1083010;18001596;4916466822;ETIQUETA COLORES CJX6ROLX3800UN;2;200;261;20/5/2026;20/5/2026;1001;1;B010;1;2404011303;H;COP;1948841
1083010;18001596;4916466827;ETIQUETA COLORES CJX6ROLX3800UN;21;2.100;261;20/5/2026;20/5/2026;1001;1;B010;1;2404011303;H;COP;1948841
1083010;18001596;4916467807;ETIQUETA COLORES CJX6ROLX3800UN;1;100;261;20/5/2026;20/5/2026;1001;1;B010;1;2404011303;H;COP;1948841
1083010;18001596;4916468334;ETIQUETA COLORES CJX6ROLX3800UN;2;200;261;20/5/2026;20/5/2026;1001;1;B010;1;2404011303;H;COP;1948841
1083010;18001596;4916468369;ETIQUETA COLORES CJX6ROLX3800UN;77;7.699;261;20/5/2026;20/5/2026;1001;1;B010;1;2404011303;H;COP;1948841
1083010;18001596;4916468578;ETIQUETA COLORES CJX6ROLX3800UN;1;100;261;20/5/2026;20/5/2026;1001;1;B010;1;2404011303;H;COP;1948841
1083010;18001596;4916468593;ETIQUETA COLORES CJX6ROLX3800UN;35;3.500;261;20/5/2026;20/5/2026;1001;1;B010;1;2404011303;H;COP;1948841
1083010;18001596;4916468704;ETIQUETA COLORES CJX6ROLX3800UN;1;100;261;20/5/2026;20/5/2026;1001;1;B010;1;2404011303;H;COP;1948841
1083010;18001596;4916470118;ETIQUETA COLORES CJX6ROLX3800UN;1;100;261;20/5/2026;20/5/2026;1001;1;B010;1;2404011303;H;COP;1948841
1083010;18001596;4916470178;ETIQUETA COLORES CJX6ROLX3800UN;1;100;261;20/5/2026;20/5/2026;1001;1;B010;1;2404011303;H;COP;1948841
1083010;18001596;4916470323;ETIQUETA COLORES CJX6ROLX3800UN;1;100;261;20/5/2026;20/5/2026;1001;1;B010;1;2404011303;H;COP;1948841
